"id_no"|"order_"|"family"|"genus"|"binomial"|"endemic"|"v_range_sqkm"|"r_range_sqkm"|"aoh_92_sqkm"|"aoh_22_sqkm"|"aoh_perc_range"|"aoh_gain_loss_perc"|"ecosystems"|"category"|"threatened"|"habitats"
136306|"Chiroptera"|"Vespertilionidae"|"Lasiurus"|"Lasiurus degelidus"|True|11021.248191608705|11021.256493853745|5549.729222368212|4478.329312789574|40.63356401592701|-0.19305444764050017|"{terrestrial}"|"VU"|True|"{1.6}"
136309|"Macroscelidea"|"Macroscelididae"|"Rhynchocyon"|"Rhynchocyon udzungwensis"|True|320.7136550933622|320.71366061226684|221.40256460366004|264.13869179587|82.35966353650453|0.19302453550487678|"{terrestrial}"|"VU"|True|"{1.5,1.6,1.9}"
136310|"Chiroptera"|"Miniopteridae"|"Miniopterus"|"Miniopterus newtoni"|True|848.9948871216878|848.99488610899|725.716103458087|744.2361533896511|87.66085232863341|0.025519689921878298|"{terrestrial}"|"DD"|NULL|"{14.3,1.6}"
136311|"Primates"|"Lepilemuridae"|"Lepilemur"|"Lepilemur wrightae"|True|583.0582817940649|583.0583009077617|454.57445799656386|440.95185145550795|75.62740308627652|-0.029967822215736743|"{terrestrial}"|"EN"|True|"{1.6}"
136312|"Rodentia"|"Cricetidae"|"Thomasomys"|"Thomasomys praetor"|True|55614.71632317024|55614.71657409577|38751.120363726266|38027.0512461552|68.37587888358931|-0.018685114411526694|"{terrestrial}"|"NT"|NULL|"{1.9,3.7,4.7}"
136313|"Rodentia"|"Sciuridae"|"Dremomys"|"Dremomys gularis"|NULL|42686.90500286491|42686.90048829812|17574.693218963013|19163.203192141813|44.89246811769591|0.0903862134825093|"{terrestrial}"|"DD"|NULL|"{1.4,1.9}"
136316|"Rodentia"|"Nesomyidae"|"Eliurus"|"Eliurus petteri"|True|1492.053556764584|1492.0535415602246|1007.9505256973405|727.8956466899378|48.78482081338616|-0.2778458583705281|"{terrestrial}"|"EN"|True|"{1.6,1.9}"
136317|"Chiroptera"|"Phyllostomidae"|"Platyrrhinus"|"Platyrrhinus nigellus"|NULL|632690.3146510139|632690.138990725|350408.5256788914|348148.3076983579|55.026668860957486|-0.006450236837572598|"{terrestrial}"|"LC"|NULL|"{1.6}"
136319|"Primates"|"Tarsiidae"|"Tarsius"|"Tarsius lariang"|True|40262.8463531761|40262.837826984796|33987.99668297268|33785.079452810984|83.91132189437398|-0.0059702615618812726|"{terrestrial}"|"DD"|NULL|"{14.4,14.6,1.6,1.7,1.9}"
136320|"Rodentia"|"Muridae"|"Melomys"|"Melomys talaudium"|True|929.4180287681787|929.4183286058839|777.9422147122509|777.18424393374|83.62049897375134|-0.0009743278667442268|"{terrestrial}"|"EN"|True|"{1.6}"
136321|"Chiroptera"|"Phyllostomidae"|"Xeronycteris"|"Xeronycteris vieirai"|True|102131.52913341165|102131.39898581768|73892.29017473271|72992.1881525529|71.46890072727669|-0.01218127114549222|"{terrestrial}"|"DD"|NULL|"{1.5,2.1}"
136322|"Monotremata"|"Tachyglossidae"|"Zaglossus"|"Zaglossus attenboroughi"|True|15.46670396875189|15.46671880126|15.46671880126|15.46671880126|100.0|0.0|"{terrestrial}"|"CR"|True|"{1.6,1.9}"
136323|"Rodentia"|"Cricetidae"|"Peromyscus"|"Peromyscus beatae"|NULL|145833.31074104298|145833.33283026196|74624.61816365019|73865.97802281905|50.650956533231664|-0.010166084055096326|"{terrestrial}"|"LC"|NULL|"{1.9}"
136324|"Rodentia"|"Muridae"|"Paramelomys"|"Paramelomys naso"|True|115423.65277752794|115423.66932117134|72767.16994619356|71564.14145866001|62.001270518899986|-0.016532572153391534|"{terrestrial}"|"LC"|NULL|"{1.6}"
136325|"Rodentia"|"Nesomyidae"|"Eliurus"|"Eliurus ellermani"|True|19.889557380686796|19.889566637070004|14.846883265835|14.486732776879|72.8358392177271|-0.024257649400717163|"{terrestrial}"|"DD"|NULL|"{1.6}"
136326|"Rodentia"|"Dipodidae"|"Scarturus"|"Scarturus williamsi"|NULL|705740.1491125409|705739.9066597392|97945.36550715142|95523.35271712708|13.53520635799643|-0.02472820206942305|"{terrestrial}"|"LC"|NULL|"{4.4}"
136327|"Eulipotyphla"|"Soricidae"|"Crocidura"|"Crocidura jouvenetae"|NULL|222294.4229443024|222294.3868022025|70116.02985903173|55132.462572601224|24.80155408586996|-0.2136967440477586|"{terrestrial}"|"LC"|NULL|"{1.6,1.9}"
136328|"Rodentia"|"Cricetidae"|"Nephelomys"|"Nephelomys meridensis"|True|14351.93459546352|14351.93536963366|8042.680138309703|7866.264579910352|54.80978263429249|-0.021934921613882205|"{terrestrial}"|"LC"|NULL|"{1.9}"
136330|"Rodentia"|"Nesomyidae"|"Nesomys"|"Nesomys lambertoni"|True|2220.928839790441|2220.928740253742|1209.2043411928055|1350.143349338915|60.79183563470211|0.11655516222103689|"{terrestrial}"|"EN"|True|"{1.5}"
136331|"Rodentia"|"Octodontidae"|"Aconaemys"|"Aconaemys porteri"|NULL|22670.607613992186|22670.606989392785|9348.244163579062|8944.934032752562|39.45608530436681|-0.04314287515058748|"{terrestrial}"|"DD"|NULL|"{1.6,6}"
136332|"Primates"|"Atelidae"|"Alouatta"|"Alouatta nigerrima"|True|236124.76916530245|236124.7830799755|226214.27606304406|216069.0974194691|91.50631907464218|-0.044847649848357006|"{terrestrial}"|"LC"|NULL|"{1.6,1.8,2.2}"
136333|"Rodentia"|"Heteromyidae"|"Heteromys"|"Heteromys teleus"|True|39647.04534244896|39647.0450618427|16201.713269338647|18447.080669882325|46.52826116324179|0.13858826922909337|"{terrestrial}"|"VU"|True|"{1.6,1.9}"
136334|"Rodentia"|"Abrocomidae"|"Abrocoma"|"Abrocoma budini"|True|404.7900066166121|404.7898142287689|26.178037665547|32.429975661347|8.011559214535731|0.23882378334370719|"{terrestrial}"|"DD"|NULL|"{4.7,6}"
136335|"Primates"|"Indriidae"|"Avahi"|"Avahi cleesei"|True|459.4495406261219|459.449513997968|315.697050687723|330.81801428024494|72.00312639392803|0.04789706954683938|"{terrestrial}"|"CR"|True|"{1.5}"
136336|"Rodentia"|"Cricetidae"|"Oligoryzomys"|"Oligoryzomys moojeni"|True|213150.39773382116|213150.3369528917|147802.30451409827|138218.39085870588|64.84549489089173|-0.06484278906813809|"{terrestrial}"|"DD"|NULL|"{1.6,2.1}"
136338|"Rodentia"|"Cricetidae"|"Delomys"|"Delomys collinus"|True|88369.7113612895|88369.81525226898|33556.38449088721|34482.72463780761|39.020931003838704|0.027605481370377053|"{terrestrial}"|"LC"|NULL|"{1.6,1.9,4.7}"
136339|"Eulipotyphla"|"Soricidae"|"Sorex"|"Sorex ixtlanensis"|True|91821.95000715586|91821.93898300824|52229.18922208817|53519.12319659903|58.28576894515679|0.024697568423392928|"{terrestrial}"|"DD"|NULL|"{1.4}"
136340|"Cetartiodactyla"|"Suidae"|"Sus"|"Sus oliveri"|True|2449.989942742413|2449.9886272643816|979.6612338942427|886.5816678782301|36.18717483061026|-0.09501199271304522|"{terrestrial}"|"VU"|True|"{1.5,1.6,1.9,2.2,3.5,4.6,4.7}"
136341|"Eulipotyphla"|"Soricidae"|"Crocidura"|"Crocidura watasei"|True|2459.4404950136172|2459.4404856658357|825.0444256492351|782.654758020303|31.822471923260125|-0.051378648604983035|"{terrestrial}"|"LC"|NULL|"{14.1,14.2,3.4,4.4,5.1}"
136342|"Rodentia"|"Muridae"|"Tonkinomys"|"Tonkinomys daovantieni"|True|116.80796167857791|116.80798154752705|67.82190506774599|72.77225005230399|62.300751274170665|0.07299035583876916|"{terrestrial}"|"DD"|NULL|"{1.6,5.18,6}"
136343|"Eulipotyphla"|"Soricidae"|"Congosorex"|"Congosorex phillipsorum"|True|86.09327732898106|86.093270498173|11.868638757952002|12.810526766129001|14.879823582031138|0.07935939642159326|"{terrestrial}"|"CR"|True|"{1.9}"
136344|"Eulipotyphla"|"Erinaceidae"|"Erinaceus"|"Erinaceus roumanicus"|NULL|6029384.735951977|6029387.928566376|5507744.930679607|5461596.004896419|90.58292598855947|-0.00837891484882066|"{terrestrial}"|"LC"|NULL|"{1.4,14.1,14.2,14.3,14.4,3.8}"
136345|"Rodentia"|"Cricetidae"|"Thomasomys"|"Thomasomys erro"|True|13995.978381097375|13995.9783673504|4277.209068179276|4097.951437424778|29.279492507536414|-0.04190995293826126|"{terrestrial}"|"LC"|NULL|"{14.6,1.9}"
136346|"Primates"|"Cebidae"|"Sapajus"|"Sapajus libidinosus"|True|2612544.3305373387|2612543.096219505|1285465.0297629694|1258358.8892160754|48.16605287916554|-0.021086641736097724|"{terrestrial}"|"NT"|NULL|"{1.5,1.7,2.1,2.2}"
136347|"Primates"|"Cheirogaleidae"|"Microcebus"|"Microcebus danfossi"|True|938.9125020198131|938.9124613158951|402.027524820001|285.375595465135|30.394270735865863|-0.29015906163911126|"{terrestrial}"|"VU"|True|"{1.5}"
136348|"Chiroptera"|"Phyllostomidae"|"Lonchophylla"|"Lonchophylla chocoana"|NULL|1934.2413191297032|1934.241307508988|1879.8277676406105|1895.6864615501727|98.00671995737346|0.008436248353468323|"{terrestrial}"|"DD"|NULL|"{15,1.6}"
136350|"Chiroptera"|"Emballonuridae"|"Centronycteris"|"Centronycteris centralis"|NULL|2377758.4660831797|2377758.6102374294|1623214.5377589995|1582959.7288676836|66.57360936691627|-0.02479943837053819|"{terrestrial}"|"LC"|NULL|"{1.5,1.6}"
136351|"Chiroptera"|"Pteropodidae"|"Epomophorus"|"Epomophorus anselli"|True|3094.1244621232763|3094.123930369339|114.81286415495798|67.769492467408|2.1902643201275556|-0.40973955343590734|"{terrestrial}"|"DD"|NULL|"{2.1}"
136352|"Rodentia"|"Cricetidae"|"Neacomys"|"Neacomys paracou"|NULL|955493.1730637593|955493.3253505968|849231.5976862839|827997.0048546877|86.65649281755819|-0.025004478035731848|"{terrestrial}"|"LC"|NULL|"{1.6}"
136354|"Rodentia"|"Cricetidae"|"Microtus"|"Microtus majori"|NULL|142339.59708525293|142339.41813115252|82868.64490962139|80589.1499601522|56.617591260557774|-0.027507327433135553|"{terrestrial}"|"LC"|NULL|"{1.4,1.6,3.8,4.4,5.11}"
136355|"Rodentia"|"Echimyidae"|"Thrichomys"|"Thrichomys inermis"|True|115408.12163689706|115408.03030189265|67650.40515987237|66578.14638006876|57.68935333694618|-0.015849997901263627|"{terrestrial}"|"LC"|NULL|"{1.6,2.1,6}"
136356|"Chiroptera"|"Pteropodidae"|"Dyacopterus"|"Dyacopterus brooksi"|True|429468.96385007177|429468.9438617433|174080.88513351552|146378.55931058538|34.083619177294516|-0.1591347941601008|"{terrestrial}"|"VU"|True|"{1.6}"
136357|"Rodentia"|"Cricetidae"|"Rhipidomys"|"Rhipidomys cariri"|True|228103.86012962644|228103.74958193942|30029.213391775378|30676.31774842675|13.448405738462974|0.021549161085538338|"{terrestrial}"|"DD"|NULL|"{14.1,14.2,14.3,4.5,4.6}"
136358|"Rodentia"|"Cricetidae"|"Oecomys"|"Oecomys catherinae"|True|3492925.066209462|3492924.0934606735|1333360.3036679549|1297732.6817549272|37.15318876194577|-0.026720175945705985|"{terrestrial}"|"LC"|NULL|"{2.1,3.5,4.5,5.1}"
136359|"Rodentia"|"Muridae"|"Melomys"|"Melomys paveli"|True|228.16076568425035|228.16077561846402|218.01379980053903|215.73777690567007|94.55515581978563|-0.010439811135585423|"{terrestrial}"|"DD"|NULL|"{14.4,1.6}"
136360|"Cetartiodactyla"|"Tragulidae"|"Tragulus"|"Tragulus versicolor"|True|1480.0172670539869|1480.017546422511|894.031273700141|753.345652630889|50.90112981781002|-0.15736096175583905|"{terrestrial}"|"DD"|NULL|"{14.3,14.6,1.5,1.6,1.9}"
136361|"Rodentia"|"Heteromyidae"|"Chaetodipus"|"Chaetodipus lineatus"|True|11434.089610416175|11434.087726824388|16.594555347494|16.330545629153|0.1428233368442811|-0.015909418047821908|"{terrestrial}"|"DD"|NULL|"{8.2}"
136362|"Rodentia"|"Muridae"|"Apomys"|"Apomys camiguinensis"|True|74.28425339749037|74.28424635183501|58.714789114034005|66.874786627086|90.02553019161648|0.13897686828447772|"{terrestrial}"|"VU"|True|"{1.6,1.9}"
136364|"Didelphimorphia"|"Didelphidae"|"Marmosops"|"Marmosops juninensis"|True|7308.1681975829015|7308.168278222596|5800.719162172638|5826.346042869119|79.72375321776433|0.0044178799179932|"{terrestrial}"|"VU"|True|"{1.9}"
136365|"Eulipotyphla"|"Soricidae"|"Blarinella"|"Blarinella griselda"|NULL|439048.16271068226|439048.03484794206|201332.2462075331|216317.57767367654|49.26968361186152|0.07443085620122948|"{terrestrial}"|"LC"|NULL|"{1.4,1.9}"
136366|"Primates"|"Cebidae"|"Sapajus"|"Sapajus cay"|NULL|620985.3418650969|620985.4838947847|352038.8639776333|320929.18229460274|51.68062549252418|-0.08837002066057999|"{terrestrial}"|"VU"|True|"{1.5,1.6,1.8,1.9,2.1}"
136367|"Rodentia"|"Abrocomidae"|"Abrocoma"|"Abrocoma famatina"|True|3305.5292012758705|3305.5304013692758|338.75171893636707|335.580987516058|10.152107128618379|-0.00936004525752592|"{terrestrial}"|"DD"|NULL|"{4.7,6}"
136369|"Primates"|"Indriidae"|"Avahi"|"Avahi meridionalis"|True|1560.7314900350864|1560.7316509227028|1246.0383052652903|1136.6684303610973|72.8292035142044|-0.08777408723474789|"{terrestrial}"|"EN"|True|"{1.6}"
136370|"Rodentia"|"Ctenomyidae"|"Ctenomys"|"Ctenomys pundti"|True|10500.357239976584|10500.333268745768|59.93191805257499|63.416257952373996|0.6039451923029189|0.05813830114267965|"{terrestrial}"|"EN"|True|"{4.4}"
136372|"Rodentia"|"Muridae"|"Vandeleuria"|"Vandeleuria nilagirica"|True|2540.4745361553014|2540.4744131461593|805.1725939013369|1071.4624407953897|42.17568322085462|0.33072393286983026|"{terrestrial}"|"EN"|True|"{14.3,1.9}"
136374|"Chiroptera"|"Pteropodidae"|"Dobsonia"|"Dobsonia anderseni"|True|46528.95178672922|46528.94723107821|44691.187257134996|45034.29742200929|96.78769906044512|0.00767735622909668|"{terrestrial}"|"LC"|NULL|"{14.1,14.3,14.4,14.5,14.6,1.6,1.9,7.1,7.2}"
136375|"Didelphimorphia"|"Didelphidae"|"Philander"|"Philander frenatus"|NULL|922095.5700121816|922095.7131414574|245591.66589988384|245546.1028314123|26.62913397513469|-0.00018552367526226537|"{terrestrial}"|"LC"|NULL|"{1.6}"
136376|"Primates"|"Lepilemuridae"|"Lepilemur"|"Lepilemur aeeclis"|True|363.52928600095925|363.52961530042506|222.77009671560504|178.65256644156304|49.143882347500764|-0.19804062988922502|"{terrestrial}"|"EN"|True|"{1.5}"
136377|"Rodentia"|"Calomyscidae"|"Calomyscus"|"Calomyscus elburzensis"|NULL|231515.65040874548|231515.61334838622|169627.15002202644|166837.80407344052|72.06330564944746|-0.016443982866090234|"{terrestrial}"|"LC"|NULL|"{3.5,4.5,6}"
136378|"Chiroptera"|"Phyllostomidae"|"Platyrrhinus"|"Platyrrhinus matapalensis"|NULL|80809.296426174|80809.29700917714|32677.30924517113|36701.338711611796|45.417223104222515|0.1231444558745397|"{terrestrial}"|"NT"|NULL|"{1.5,1.6}"
136380|"Rodentia"|"Geomyidae"|"Geomys"|"Geomys attwateri"|True|47721.17785863529|47720.609248586836|32115.261233726404|31216.642071791946|65.41543069824989|-0.027981063438797645|"{terrestrial}"|"LC"|NULL|"{14.1,4.4}"
136382|"Eulipotyphla"|"Soricidae"|"Crocidura"|"Crocidura wuchihensis"|NULL|3883.511190770628|3883.3671815470657|2809.053859770479|2915.181912078273|75.06840779647614|0.03778071108841801|"{terrestrial}"|"DD"|NULL|"{1.6,1.9}"
136384|"Primates"|"Lemuridae"|"Hapalemur"|"Hapalemur meridionalis"|True|10993.301927206134|10993.300987170709|8766.049081674051|8225.714280749085|74.8247891179235|-0.061639490709054764|"{terrestrial}"|"VU"|True|"{1.6,1.9}"
136385|"Carnivora"|"Mustelidae"|"Meles"|"Meles leucurus"|NULL|15958692.948598819|15958705.810718698|12100483.842560526|12262057.416603617|76.83616429828402|0.013352654005023784|"{terrestrial}"|"LC"|NULL|"{1.4,14.1,14.2,14.3,14.4,14.5,3.4,4.4,4.5}"
136388|"Rodentia"|"Muridae"|"Chrotomys"|"Chrotomys sibuyanensis"|True|13.27265093978262|13.272656617602998|11.416336426562|10.952230822928|82.51724683664679|-0.040652761647263745|"{terrestrial}"|"DD"|NULL|"{1.9}"
136389|"Eulipotyphla"|"Soricidae"|"Cryptotis"|"Cryptotis nelsoni"|True|26.779179934850337|26.779152688056|17.491729015095|23.082135690866|86.19442130878569|0.3196028632130417|"{terrestrial}"|"CR"|True|"{1.9,4.7}"
136390|"Rodentia"|"Ctenomyidae"|"Ctenomys"|"Ctenomys osvaldoreigi"|True|44980.49707129834|44980.49869511456|901.4226447366461|844.3712030262643|1.8771939563177262|-0.0632904465441398|"{terrestrial}"|"CR"|True|"{4.7}"
136391|"Rodentia"|"Cricetidae"|"Microtus"|"Microtus schidlovskii"|NULL|5131.573784317763|5131.583658571077|3659.0781031611605|3610.1663648355075|70.35189534142336|-0.013367229926958117|"{terrestrial}"|"LC"|NULL|"{14.1,14.4,4.4}"
136392|"Didelphimorphia"|"Didelphidae"|"Monodelphis"|"Monodelphis reigi"|True|106.44321058563062|106.44320279905199|69.58958604535401|66.56519811470702|62.535884269070365|-0.043460352367607036|"{terrestrial}"|"VU"|True|"{1.9}"
136393|"Chiroptera"|"Molossidae"|"Chaerephon"|"Chaerephon jobimena"|True|186294.12185263558|186293.99024796992|38394.26969500528|37000.96766884027|19.861600269332076|-0.03628932226691797|"{terrestrial}"|"LC"|NULL|"{14.5,14.6,1.5,7.1}"
136394|"Rodentia"|"Muridae"|"Batomys"|"Batomys russatus"|True|826.4156092813068|826.4154497721565|297.842568050372|347.79290669899706|42.08451170593239|0.1677071849587911|"{terrestrial}"|"EN"|True|"{1.6}"
136395|"Didelphimorphia"|"Didelphidae"|"Didelphis"|"Didelphis pernigra"|NULL|1033707.2401546824|1033707.231290565|921664.4140453995|917324.1980105229|88.74119965913947|-0.004709106664785321|"{terrestrial}"|"LC"|NULL|"{14.1,14.2,14.3,14.4,14.6,1.6,1.9,3.5,4.5,4.7}"
136396|"Rodentia"|"Geomyidae"|"Cratogeomys"|"Cratogeomys perotensis"|True|4185.680541630085|4185.6803782662155|3353.2220853387926|3489.4559312000997|83.36651669149893|0.04062774322552595|"{terrestrial}"|"LC"|NULL|"{1.4,14.1,14.2,4.4,4.5}"
136397|"Chiroptera"|"Pteropodidae"|"Pteropus"|"Pteropus cognatus"|True|3107.7528914261075|3107.7529214859387|2458.5716662537043|2452.4097529420537|78.91263607177177|-0.0025062980250805072|"{terrestrial}"|"VU"|True|"{14.4,1.6}"
136398|"Eulipotyphla"|"Soricidae"|"Cryptotis"|"Cryptotis merriami"|NULL|95427.27643146628|95427.25133445469|46304.02974865174|45995.44513888282|48.19948651531141|-0.006664314346807065|"{terrestrial}"|"LC"|NULL|"{14.1,1.9}"
136399|"Rodentia"|"Nesomyidae"|"Brachytarsomys"|"Brachytarsomys villosa"|True|10127.696349716416|10127.69791231376|8022.969654830113|7705.730821965584|76.0857095924689|-0.039541322791061456|"{terrestrial}"|"VU"|True|"{1.9}"
136400|"Rodentia"|"Echimyidae"|"Phyllomys"|"Phyllomys lundi"|True|16105.606997138366|16105.610378654734|6103.692364273551|6042.420047136718|37.51748555363617|-0.010038565753325924|"{terrestrial}"|"EN"|True|"{1.4}"
136401|"Chiroptera"|"Miniopteridae"|"Miniopterus"|"Miniopterus sororculus"|True|91203.59974861419|91203.20659266014|31253.13107780712|28767.639672559395|31.542355523796424|-0.079527756724915|"{terrestrial}"|"LC"|NULL|"{2.1,3.7,6}"
136402|"Rodentia"|"Cricetidae"|"Brucepattersonius"|"Brucepattersonius guarani"|True|15937.25576056265|15937.247493260878|10825.178565023047|10418.529853560196|65.37220343704713|-0.03756508116889294|"{terrestrial}"|"DD"|NULL|"{1.6}"
136404|"Didelphimorphia"|"Didelphidae"|"Monodelphis"|"Monodelphis ronaldi"|True|575.0064800132362|575.006659323184|572.496238690327|564.779594595478|98.22140064608229|-0.013478942870440554|"{terrestrial}"|"LC"|NULL|"{1.6}"
136407|"Rodentia"|"Echimyidae"|"Trinomys"|"Trinomys eliasi"|True|4166.151369342124|4166.1506126147515|412.057658560372|380.114362159161|9.123874710823149|-0.07752142385318844|"{terrestrial}"|"NT"|NULL|"{1.5,3.5}"
136409|"Chiroptera"|"Vespertilionidae"|"Murina"|"Murina hilgendorfi"|NULL|3713159.480952196|3713162.0444885744|2721927.179788711|2608356.8308074297|70.24624294754383|-0.04172424222976353|"{terrestrial}"|"LC"|NULL|"{1.1,1.4,7.1}"
136410|"Chiroptera"|"Rhinolophidae"|"Rhinolophus"|"Rhinolophus madurensis"|True|4928.295002688212|4928.2915307701405|41.77396485755901|50.452534188609|1.023732745386611|0.20775067343121975|"{terrestrial}"|"VU"|True|"{1.6,7.1}"
136411|"Chiroptera"|"Vespertilionidae"|"Myotis"|"Myotis rufopictus"|True|45565.21622524707|45565.216781394214|32958.8024609424|32787.34862510044|71.95696836559023|-0.00520206509460226|"{terrestrial}"|"DD"|NULL|"{14.4,1.6,1.8}"
136412|"Rodentia"|"Cricetidae"|"Peromyscus"|"Peromyscus fraterculus"|NULL|144176.0759584314|144176.08609277956|115927.9639310069|115085.14988329617|79.82263425380897|-0.0072701531117403875|"{terrestrial}"|"LC"|NULL|"{3.5,6,8.1}"
136413|"Rodentia"|"Cricetidae"|"Thomasomys"|"Thomasomys caudivarius"|NULL|34456.55952319592|34456.55912877293|15396.22951296249|15865.167803292741|46.04397015964528|0.03045799557193135|"{terrestrial}"|"LC"|NULL|"{1.9}"
136414|"Rodentia"|"Echimyidae"|"Trinomys"|"Trinomys yonenagae"|True|4983.349389208586|4983.349321011606|3624.233278527791|3728.3248594470097|74.81564344139075|0.028720993633583686|"{terrestrial}"|"EN"|True|"{2.1}"
136416|"Rodentia"|"Cricetidae"|"Peromyscus"|"Peromyscus hylocetes"|True|37379.125601271495|37379.139996465565|9865.71865193536|9258.703528709237|24.769707193864562|-0.061527714770889495|"{terrestrial}"|"LC"|NULL|"{1.9}"
136418|"Rodentia"|"Muridae"|"Leopoldamys"|"Leopoldamys milleti"|True|5655.470557378068|5655.470212247345|3321.894989534172|2745.2502213639796|48.541502621991256|-0.17358910199959546|"{terrestrial}"|"LC"|NULL|"{1.9}"
136419|"Primates"|"Pitheciidae"|"Cacajao"|"Cacajao ayresi"|NULL|6367.474662379533|6367.4743047889115|5183.608184802877|4478.034233471131|70.32669499903986|-0.1361163741889912|"{terrestrial}"|"LC"|NULL|"{1.6}"
136420|"Chiroptera"|"Emballonuridae"|"Saccopteryx"|"Saccopteryx antioquensis"|True|3094.4785359112516|3094.4784361520087|2911.9701367814296|2845.812280278009|91.9641981353337|-0.022719277120246906|"{terrestrial}"|"EN"|True|"{1.6,7.1}"
136422|"Rodentia"|"Cricetidae"|"Rhipidomys"|"Rhipidomys macrurus"|True|1566712.5077456313|1566712.1503467904|948990.9502199895|916065.8623394729|58.47059155931754|-0.034694838631373834|"{terrestrial}"|"LC"|NULL|"{14.6,1.6,2.1}"
136423|"Chiroptera"|"Pteropodidae"|"Cynopterus"|"Cynopterus minutus"|NULL|1461283.1096712286|1461282.9820533255|1198483.2889613914|1173446.5087484913|80.30248235010717|-0.020890387411740277|"{terrestrial}"|"LC"|NULL|"{14.4,14.6,1.6}"
136424|"Chiroptera"|"Phyllostomidae"|"Micronycteris"|"Micronycteris microtis"|NULL|4395241.249568499|4395240.376879091|3741997.7804781487|3670549.0095737237|83.51190594449476|-0.019093750209358867|"{terrestrial}"|"LC"|NULL|"{14.3,14.4,14.5,1.5,1.6,7.1}"
136425|"Rodentia"|"Cricetidae"|"Oligoryzomys"|"Oligoryzomys rupestris"|True|462765.7172556666|462765.5332769014|207877.9503959734|195282.44053387127|42.19900284082342|-0.0605908892122024|"{terrestrial}"|"DD"|NULL|"{2.1,3.7,4.7}"
136426|"Rodentia"|"Cricetidae"|"Sigmodon"|"Sigmodon hirsutus"|NULL|761223.4085016259|761223.5208120364|412072.95436864614|403443.3483178124|52.999327699101904|-0.020941937487878915|"{terrestrial}"|"LC"|NULL|"{14,1.5,1.6,1.9}"
136428|"Chiroptera"|"Vespertilionidae"|"Kerivoula"|"Kerivoula lenis"|NULL|129193.23887264641|129193.2301840754|58749.9012089627|55341.62766984498|42.83632167954455|-0.05801326417545982|"{terrestrial}"|"LC"|NULL|"{1.6}"
136429|"Chiroptera"|"Vespertilionidae"|"Myotis"|"Myotis laniger"|NULL|5482217.718541015|5482219.599941974|464671.4233634418|488093.36890199274|8.903207177384118|0.05040539262994776|"{terrestrial}"|"LC"|NULL|"{1.6,7.1}"
136433|"Chiroptera"|"Molossidae"|"Eumops"|"Eumops floridanus"|True|999.4967085400535|999.4983221354635|407.57013041065295|463.342189900005|46.357475509319315|0.13684039954831365|"{terrestrial}"|"VU"|True|"{14.5,1.5}"
136434|"Primates"|"Indriidae"|"Avahi"|"Avahi ramanantsoavanai"|True|5831.951822188995|5831.951180504169|4281.236020542157|3959.896023721968|67.90002009892746|-0.07505776258966824|"{terrestrial}"|"VU"|True|"{1.6}"
136435|"Carnivora"|"Viverridae"|"Genetta"|"Genetta poensis"|NULL|129353.02283243676|129353.02260911881|45659.13622657299|42543.940961156215|32.88979267977079|-0.0682272053934252|"{terrestrial}"|"DD"|NULL|"{1.6}"
136437|"Carnivora"|"Viverridae"|"Genetta"|"Genetta pardina"|NULL|1435067.6159036478|1435067.4112550498|426229.8021864089|375258.3783003114|26.14918124104889|-0.11958671970995935|"{terrestrial}"|"LC"|NULL|"{14.3,14.5,1.6,2.1,2.2,3.6}"
136438|"Eulipotyphla"|"Soricidae"|"Cryptotis"|"Cryptotis equatoris"|True|33335.13519123645|33335.13508660507|18311.172746784763|18135.21283063267|54.402697884730856|-0.009609429094757973|"{terrestrial}"|"LC"|NULL|"{14.2,18,1.9}"
136439|"Rodentia"|"Sciuridae"|"Petinomys"|"Petinomys mindanensis"|True|32430.608756763042|32430.771985498923|11552.273413035195|11337.347095080699|34.958609989765506|-0.018604677215480408|"{terrestrial}"|"LC"|NULL|"{1.6,1.9}"
136441|"Chiroptera"|"Pteropodidae"|"Nyctimene"|"Nyctimene keasti"|NULL|47547.038838860484|47547.01928047518|33770.65957926005|33669.860454953494|70.81381959264009|-0.0029848136092805308|"{terrestrial}"|"NT"|NULL|"{14.4,1.6}"
136442|"Rodentia"|"Cricetidae"|"Brucepattersonius"|"Brucepattersonius soricinus"|True|103603.65703787598|103603.72463773191|54503.93587084689|52273.47098305309|50.45520435277419|-0.040923005873908534|"{terrestrial}"|"DD"|NULL|"{1.6}"
136443|"Diprotodontia"|"Phalangeridae"|"Spilocuscus"|"Spilocuscus wilsoni"|True|2525.491109648867|2525.4910747404983|1925.70869536706|1840.5277086293079|72.87801279671629|-0.04423357849641728|"{terrestrial}"|"CR"|True|"{1.6}"
136445|"Chiroptera"|"Vespertilionidae"|"Harpiola"|"Harpiola isodon"|NULL|12484.443760222357|12484.442740031942|11795.277202527444|11580.915652095688|92.76277598647593|-0.01817350679862142|"{terrestrial}"|"LC"|NULL|"{14.3,1.6,1.9,5.1,7.2}"
136446|"Cetartiodactyla"|"Suidae"|"Babyrousa"|"Babyrousa celebensis"|True|120725.07958766546|120725.05663804704|88187.6264765202|83501.31834897258|69.16651826416023|-0.05314020021613066|"{terrestrial,freshwater}"|"VU"|True|"{1.6,1.9,5.1,5.7,5.8}"
